source_repo,source_commit,source_path,license,attribution,private_risk,sanitization_reviewed_by,disposition,new_path,rationale
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,examples/two-layer-report/example.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:examples/two-layer-report/example.md,reviewed-public-source,operator-w3rd:2026-07-10,merge,skills/library/delegation/execute-action-packets/SKILL.md,Merged this overlapping public mechanism into skills/library/delegation/execute-action-packets/SKILL.md so its doctrine ships once behind one route.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,scripts/added_line_secret_scan.py,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:scripts/added_line_secret_scan.py,reviewed-public-source,not-required,supersede,,The new distribution's bounded verifier or later ownership-safe installer supersedes this repository-specific script.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,scripts/belief_revision_summary.py,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:scripts/belief_revision_summary.py,reviewed-public-source,not-required,external-pointer,,The standalone helper has no proved Release 1.0 consumer or gate and remains available at the pinned source coordinate.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,scripts/clipping_batch_sweep.py,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:scripts/clipping_batch_sweep.py,reviewed-public-source,not-required,external-pointer,,The standalone helper has no proved Release 1.0 consumer or gate and remains available at the pinned source coordinate.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,scripts/clipping_hash_log.py,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:scripts/clipping_hash_log.py,reviewed-public-source,not-required,external-pointer,,The standalone helper has no proved Release 1.0 consumer or gate and remains available at the pinned source coordinate.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,scripts/compact_verify.py,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:scripts/compact_verify.py,reviewed-public-source,not-required,supersede,,The new distribution's bounded verifier or later ownership-safe installer supersedes this repository-specific script.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,scripts/fetch_sp500_history.py,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:scripts/fetch_sp500_history.py,reviewed-public-source,not-required,external-pointer,,"The bulk timeline or market surface is deferred behind corpus, freshness, demand, and liability review; retain only the pinned pointer."
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,scripts/loop_scoreboard_render.py,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:scripts/loop_scoreboard_render.py,reviewed-public-source,not-required,external-pointer,,The standalone helper has no proved Release 1.0 consumer or gate and remains available at the pinned source coordinate.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,scripts/rebuild_sidecar_example.py,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:scripts/rebuild_sidecar_example.py,reviewed-public-source,not-required,external-pointer,,The standalone helper has no proved Release 1.0 consumer or gate and remains available at the pinned source coordinate.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,scripts/skill_patch_candidate_extractor.py,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:scripts/skill_patch_candidate_extractor.py,reviewed-public-source,operator-w3rd:2026-07-10,merge,skills/library/knowledge/optimize-skills-from-evidence/SKILL.md,Merged this overlapping public mechanism into skills/library/knowledge/optimize-skills-from-evidence/SKILL.md so its doctrine ships once behind one route.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,scripts/wikilink_check.py,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:scripts/wikilink_check.py,reviewed-public-source,not-required,supersede,,The new distribution's bounded verifier or later ownership-safe installer supersedes this repository-specific script.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,skills/action-packet-executor/SKILL.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:skills/action-packet-executor/SKILL.md,reviewed-public-source,operator-w3rd:2026-07-10,adapt,skills/library/delegation/execute-action-packets/SKILL.md,Generalized the reusable procedure into skills/library/delegation/execute-action-packets/SKILL.md; repository branding and narrow assumptions were removed.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,skills/bounded-agent-lab/SKILL.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:skills/bounded-agent-lab/SKILL.md,reviewed-public-source,operator-w3rd:2026-07-10,adapt,skills/library/governance/run-bounded-agent-labs/SKILL.md,Generalized the reusable procedure into skills/library/governance/run-bounded-agent-labs/SKILL.md; repository branding and narrow assumptions were removed.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,skills/bounded-skill-optimization/SKILL.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:skills/bounded-skill-optimization/SKILL.md,reviewed-public-source,operator-w3rd:2026-07-10,adapt,skills/library/knowledge/optimize-skills-from-evidence/SKILL.md,Generalized the reusable procedure into skills/library/knowledge/optimize-skills-from-evidence/SKILL.md; repository branding and narrow assumptions were removed.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,skills/canon-promotion-gate/SKILL.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:skills/canon-promotion-gate/SKILL.md,reviewed-public-source,operator-w3rd:2026-07-10,merge,skills/core/knowledge-metabolism/SKILL.md,Merged this overlapping public mechanism into skills/core/knowledge-metabolism/SKILL.md so its doctrine ships once behind one route.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,skills/clippings-skill-harvester/SKILL.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:skills/clippings-skill-harvester/SKILL.md,reviewed-public-source,operator-w3rd:2026-07-10,adapt,skills/library/research/harvest-clippings-into-skills/SKILL.md,Generalized the reusable procedure into skills/library/research/harvest-clippings-into-skills/SKILL.md; repository branding and narrow assumptions were removed.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,skills/loop-scoreboard/SKILL.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:skills/loop-scoreboard/SKILL.md,reviewed-public-source,operator-w3rd:2026-07-10,merge,skills/core/loop-governance/SKILL.md,Merged this overlapping public mechanism into skills/core/loop-governance/SKILL.md so its doctrine ships once behind one route.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,skills/market-research-calibration/SKILL.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:skills/market-research-calibration/SKILL.md,reviewed-public-source,operator-w3rd:2026-07-10,merge,skills/library/markets/calibrate-market-theses/SKILL.md,Merged this overlapping public mechanism into skills/library/markets/calibrate-market-theses/SKILL.md so its doctrine ships once behind one route.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,skills/orchestrator-operating-pattern/SKILL.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:skills/orchestrator-operating-pattern/SKILL.md,reviewed-public-source,operator-w3rd:2026-07-10,adapt,skills/library/delegation/orchestrate-bounded-work/SKILL.md,Generalized the reusable procedure into skills/library/delegation/orchestrate-bounded-work/SKILL.md; repository branding and narrow assumptions were removed.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,skills/token-efficiency-router/SKILL.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:skills/token-efficiency-router/SKILL.md,reviewed-public-source,operator-w3rd:2026-07-10,merge,skills/core/capability-router/SKILL.md,Merged this overlapping public mechanism into skills/core/capability-router/SKILL.md so its doctrine ships once behind one route.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,skills/verification-first-workflow/SKILL.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:skills/verification-first-workflow/SKILL.md,reviewed-public-source,operator-w3rd:2026-07-10,merge,skills/core/evidence-first-operating-style/SKILL.md,Merged this overlapping public mechanism into skills/core/evidence-first-operating-style/SKILL.md so its doctrine ships once behind one route.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,starter-vault/Clippings/PASTE HERE.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:starter-vault/Clippings/PASTE HERE.md,reviewed-public-source,operator-w3rd:2026-07-10,merge,vault-template/,Accepted as source material for the bounded Release 1.0 artifact at vault-template/; it will be consolidated rather than copied.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,starter-vault/Database Index.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:starter-vault/Database Index.md,reviewed-public-source,operator-w3rd:2026-07-10,merge,vault-template/,Accepted as source material for the bounded Release 1.0 artifact at vault-template/; it will be consolidated rather than copied.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,starter-vault/Database Log.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:starter-vault/Database Log.md,reviewed-public-source,operator-w3rd:2026-07-10,merge,vault-template/,Accepted as source material for the bounded Release 1.0 artifact at vault-template/; it will be consolidated rather than copied.
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,starter-vault/Deep Timeline/Deep Timeline.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:starter-vault/Deep Timeline/Deep Timeline.md,reviewed-public-source,not-required,external-pointer,,"The bulk timeline or market surface is deferred behind corpus, freshness, demand, and liability review; retain only the pinned pointer."
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,starter-vault/Deep Timeline/Events/AI Models And Synthetic Cognition.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:starter-vault/Deep Timeline/Events/AI Models And Synthetic Cognition.md,reviewed-public-source,not-required,external-pointer,,"The bulk timeline or market surface is deferred behind corpus, freshness, demand, and liability review; retain only the pinned pointer."
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,starter-vault/Deep Timeline/Events/Agricultural Revolution And Surplus Storage.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:starter-vault/Deep Timeline/Events/Agricultural Revolution And Surplus Storage.md,reviewed-public-source,not-required,external-pointer,,"The bulk timeline or market surface is deferred behind corpus, freshness, demand, and liability review; retain only the pinned pointer."
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,starter-vault/Deep Timeline/Events/Axial Age Religions And Philosophy.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:starter-vault/Deep Timeline/Events/Axial Age Religions And Philosophy.md,reviewed-public-source,not-required,external-pointer,,"The bulk timeline or market surface is deferred behind corpus, freshness, demand, and liability review; retain only the pinned pointer."
agent-intelligence-economy,166e370850502c1878195ba122ab2ec82b2138d5,starter-vault/Deep Timeline/Events/Black Death Labor Shock.md,operator-owned,agent-intelligence-economy@166e370850502c1878195ba122ab2ec82b2138d5:starter-vault/Deep Timeline/Events/Black Death Labor Shock.md,reviewed-public-source,not-required,external-pointer,,"The bulk timeline or market surface is deferred behind corpus, freshness, demand, and liability review; retain only the pinned pointer."
